forecast_date,location,target,type,quantile,target_end_date,value
2020-07-20,47,3 wk ahead cum death,quantile,0.95,2020-08-08,1921.0
2020-07-20,48,3 wk ahead cum death,quantile,0.95,2020-08-08,10387.0
2020-07-20,49,3 wk ahead cum death,quantile,0.95,2020-08-08,486.0
2020-07-20,50,3 wk ahead cum death,quantile,0.95,2020-08-08,69.0
2020-07-20,51,3 wk ahead cum death,quantile,0.95,2020-08-08,2338.0
2020-07-20,53,3 wk ahead cum death,quantile,0.95,2020-08-08,1751.0
2020-07-20,54,3 wk ahead cum death,quantile,0.95,2020-08-08,123.0
2020-07-20,55,3 wk ahead cum death,quantile,0.95,2020-08-08,945.0
2020-07-20,56,3 wk ahead cum death,quantile,0.95,2020-08-08,53.0
2020-07-20,US,3 wk ahead cum death,quantile,0.95,2020-08-08,168389.0
2020-07-20,01,3 wk ahead cum death,quantile,0.975,2020-08-08,2309.0
2020-07-20,02,3 wk ahead cum death,quantile,0.975,2020-08-08,130.0
2020-07-20,04,3 wk ahead cum death,quantile,0.975,2020-08-08,7553.0
2020-07-20,05,3 wk ahead cum death,quantile,0.975,2020-08-08,663.0
2020-07-20,06,3 wk ahead cum death,quantile,0.975,2020-08-08,11297.0
2020-07-20,08,3 wk ahead cum death,quantile,0.975,2020-08-08,1847.0
2020-07-20,09,3 wk ahead cum death,quantile,0.975,2020-08-08,4484.0
2020-07-20,10,3 wk ahead cum death,quantile,0.975,2020-08-08,550.0
2020-07-20,11,3 wk ahead cum death,quantile,0.975,2020-08-08,617.0
2020-07-20,12,3 wk ahead cum death,quantile,0.975,2020-08-08,11523.0
2020-07-20,13,3 wk ahead cum death,quantile,0.975,2020-08-08,3890.0
2020-07-20,15,3 wk ahead cum death,quantile,0.975,2020-08-08,300.0
2020-07-20,16,3 wk ahead cum death,quantile,0.975,2020-08-08,596.0
2020-07-20,17,3 wk ahead cum death,quantile,0.975,2020-08-08,8151.0
2020-07-20,18,3 wk ahead cum death,quantile,0.975,2020-08-08,3073.0
2020-07-20,19,3 wk ahead cum death,quantile,0.975,2020-08-08,892.0
2020-07-20,20,3 wk ahead cum death,quantile,0.975,2020-08-08,464.0
2020-07-20,21,3 wk ahead cum death,quantile,0.975,2020-08-08,1025.0
2020-07-20,22,3 wk ahead cum death,quantile,0.975,2020-08-08,4338.0
2020-07-20,23,3 wk ahead cum death,quantile,0.975,2020-08-08,183.0
2020-07-20,24,3 wk ahead cum death,quantile,0.975,2020-08-08,3592.0
2020-07-20,25,3 wk ahead cum death,quantile,0.975,2020-08-08,8902.0
2020-07-20,26,3 wk ahead cum death,quantile,0.975,2020-08-08,6722.0
2020-07-20,27,3 wk ahead cum death,quantile,0.975,2020-08-08,1687.0
2020-07-20,28,3 wk ahead cum death,quantile,0.975,2020-08-08,1941.0
2020-07-20,29,3 wk ahead cum death,quantile,0.975,2020-08-08,1347.0
2020-07-20,30,3 wk ahead cum death,quantile,0.975,2020-08-08,636.0
2020-07-20,31,3 wk ahead cum death,quantile,0.975,2020-08-08,406.0
2020-07-20,32,3 wk ahead cum death,quantile,0.975,2020-08-08,1071.0
2020-07-20,33,3 wk ahead cum death,quantile,0.975,2020-08-08,447.0
2020-07-20,34,3 wk ahead cum death,quantile,0.975,2020-08-08,17057.0
2020-07-20,35,3 wk ahead cum death,quantile,0.975,2020-08-08,675.0
2020-07-20,36,3 wk ahead cum death,quantile,0.975,2020-08-08,33586.0
2020-07-20,37,3 wk ahead cum death,quantile,0.975,2020-08-08,2244.0
2020-07-20,38,3 wk ahead cum death,quantile,0.975,2020-08-08,144.0
2020-07-20,39,3 wk ahead cum death,quantile,0.975,2020-08-08,3785.0
2020-07-20,40,3 wk ahead cum death,quantile,0.975,2020-08-08,730.0
2020-07-20,41,3 wk ahead cum death,quantile,0.975,2020-08-08,558.0
2020-07-20,42,3 wk ahead cum death,quantile,0.975,2020-08-08,7612.0
2020-07-20,44,3 wk ahead cum death,quantile,0.975,2020-08-08,1055.0
2020-07-20,45,3 wk ahead cum death,quantile,0.975,2020-08-08,3243.0
2020-07-20,46,3 wk ahead cum death,quantile,0.975,2020-08-08,279.0
2020-07-20,47,3 wk ahead cum death,quantile,0.975,2020-08-08,2122.0
2020-07-20,48,3 wk ahead cum death,quantile,0.975,2020-08-08,11322.0
2020-07-20,49,3 wk ahead cum death,quantile,0.975,2020-08-08,520.0
2020-07-20,50,3 wk ahead cum death,quantile,0.975,2020-08-08,74.0
2020-07-20,51,3 wk ahead cum death,quantile,0.975,2020-08-08,2367.0
2020-07-20,53,3 wk ahead cum death,quantile,0.975,2020-08-08,1780.0
2020-07-20,54,3 wk ahead cum death,quantile,0.975,2020-08-08,128.0
2020-07-20,55,3 wk ahead cum death,quantile,0.975,2020-08-08,958.0
2020-07-20,56,3 wk ahead cum death,quantile,0.975,2020-08-08,60.0
2020-07-20,US,3 wk ahead cum death,quantile,0.975,2020-08-08,171721.0
2020-07-20,01,3 wk ahead cum death,quantile,0.99,2020-08-08,2472.0
2020-07-20,02,3 wk ahead cum death,quantile,0.99,2020-08-08,185.0
2020-07-20,04,3 wk ahead cum death,quantile,0.99,2020-08-08,8739.0
2020-07-20,05,3 wk ahead cum death,quantile,0.99,2020-08-08,706.0
2020-07-20,06,3 wk ahead cum death,quantile,0.99,2020-08-08,12016.0
2020-07-20,08,3 wk ahead cum death,quantile,0.99,2020-08-08,1862.0
2020-07-20,09,3 wk ahead cum death,quantile,0.99,2020-08-08,4501.0
2020-07-20,10,3 wk ahead cum death,quantile,0.99,2020-08-08,556.0
2020-07-20,11,3 wk ahead cum death,quantile,0.99,2020-08-08,621.0
2020-07-20,12,3 wk ahead cum death,quantile,0.99,2020-08-08,13282.0
2020-07-20,13,3 wk ahead cum death,quantile,0.99,2020-08-08,4043.0
2020-07-20,15,3 wk ahead cum death,quantile,0.99,2020-08-08,533.0
2020-07-20,16,3 wk ahead cum death,quantile,0.99,2020-08-08,870.0
2020-07-20,17,3 wk ahead cum death,quantile,0.99,2020-08-08,8264.0
2020-07-20,18,3 wk ahead cum death,quantile,0.99,2020-08-08,3101.0
2020-07-20,19,3 wk ahead cum death,quantile,0.99,2020-08-08,905.0
2020-07-20,20,3 wk ahead cum death,quantile,0.99,2020-08-08,503.0
2020-07-20,21,3 wk ahead cum death,quantile,0.99,2020-08-08,1212.0
2020-07-20,22,3 wk ahead cum death,quantile,0.99,2020-08-08,4436.0
2020-07-20,23,3 wk ahead cum death,quantile,0.99,2020-08-08,200.0
2020-07-20,24,3 wk ahead cum death,quantile,0.99,2020-08-08,3618.0
2020-07-20,25,3 wk ahead cum death,quantile,0.99,2020-08-08,8973.0
2020-07-20,26,3 wk ahead cum death,quantile,0.99,2020-08-08,6780.0
2020-07-20,27,3 wk ahead cum death,quantile,0.99,2020-08-08,1695.0
2020-07-20,28,3 wk ahead cum death,quantile,0.99,2020-08-08,2010.0
2020-07-20,29,3 wk ahead cum death,quantile,0.99,2020-08-08,1377.0
2020-07-20,30,3 wk ahead cum death,quantile,0.99,2020-08-08,1032.0
2020-07-20,31,3 wk ahead cum death,quantile,0.99,2020-08-08,427.0
2020-07-20,32,3 wk ahead cum death,quantile,0.99,2020-08-08,1127.0
2020-07-20,33,3 wk ahead cum death,quantile,0.99,2020-08-08,457.0
2020-07-20,34,3 wk ahead cum death,quantile,0.99,2020-08-08,17398.0
2020-07-20,35,3 wk ahead cum death,quantile,0.99,2020-08-08,687.0
2020-07-20,36,3 wk ahead cum death,quantile,0.99,2020-08-08,33896.0
2020-07-20,37,3 wk ahead cum death,quantile,0.99,2020-08-08,2311.0
2020-07-20,38,3 wk ahead cum death,quantile,0.99,2020-08-08,157.0
2020-07-20,39,3 wk ahead cum death,quantile,0.99,2020-08-08,3868.0
2020-07-20,40,3 wk ahead cum death,quantile,0.99,2020-08-08,802.0
2020-07-20,41,3 wk ahead cum death,quantile,0.99,2020-08-08,625.0
2020-07-20,42,3 wk ahead cum death,quantile,0.99,2020-08-08,7767.0
2020-07-20,44,3 wk ahead cum death,quantile,0.99,2020-08-08,1066.0
2020-07-20,45,3 wk ahead cum death,quantile,0.99,2020-08-08,4126.0
2020-07-20,46,3 wk ahead cum death,quantile,0.99,2020-08-08,335.0
2020-07-20,47,3 wk ahead cum death,quantile,0.99,2020-08-08,2415.0
2020-07-20,48,3 wk ahead cum death,quantile,0.99,2020-08-08,12822.0
2020-07-20,49,3 wk ahead cum death,quantile,0.99,2020-08-08,575.0
2020-07-20,50,3 wk ahead cum death,quantile,0.99,2020-08-08,82.0
2020-07-20,51,3 wk ahead cum death,quantile,0.99,2020-08-08,2401.0
2020-07-20,53,3 wk ahead cum death,quantile,0.99,2020-08-08,1813.0
2020-07-20,54,3 wk ahead cum death,quantile,0.99,2020-08-08,136.0
2020-07-20,55,3 wk ahead cum death,quantile,0.99,2020-08-08,973.0
2020-07-20,56,3 wk ahead cum death,quantile,0.99,2020-08-08,72.0
2020-07-20,US,3 wk ahead cum death,quantile,0.99,2020-08-08,175648.0
2020-07-20,01,4 wk ahead cum death,point,NA,2020-08-15,1968.0
2020-07-20,02,4 wk ahead cum death,point,NA,2020-08-15,83.0
2020-07-20,04,4 wk ahead cum death,point,NA,2020-08-15,6242.0
2020-07-20,05,4 wk ahead cum death,point,NA,2020-08-15,598.0
2020-07-20,06,4 wk ahead cum death,point,NA,2020-08-15,9946.0
2020-07-20,08,4 wk ahead cum death,point,NA,2020-08-15,1804.0
2020-07-20,09,4 wk ahead cum death,point,NA,2020-08-15,4443.0
2020-07-20,10,4 wk ahead cum death,point,NA,2020-08-15,535.0
2020-07-20,11,4 wk ahead cum death,point,NA,2020-08-15,602.0
2020-07-20,12,4 wk ahead cum death,point,NA,2020-08-15,9381.0
2020-07-20,13,4 wk ahead cum death,point,NA,2020-08-15,3591.0
2020-07-20,15,4 wk ahead cum death,point,NA,2020-08-15,385.0
2020-07-20,16,4 wk ahead cum death,point,NA,2020-08-15,513.0
2020-07-20,17,4 wk ahead cum death,point,NA,2020-08-15,7823.0
2020-07-20,18,4 wk ahead cum death,point,NA,2020-08-15,2986.0
2020-07-20,19,4 wk ahead cum death,point,NA,2020-08-15,860.0
2020-07-20,20,4 wk ahead cum death,point,NA,2020-08-15,413.0
2020-07-20,21,4 wk ahead cum death,point,NA,2020-08-15,895.0
2020-07-20,22,4 wk ahead cum death,point,NA,2020-08-15,4115.0
2020-07-20,23,4 wk ahead cum death,point,NA,2020-08-15,151.0
2020-07-20,24,4 wk ahead cum death,point,NA,2020-08-15,3527.0
2020-07-20,25,4 wk ahead cum death,point,NA,2020-08-15,8725.0
2020-07-20,26,4 wk ahead cum death,point,NA,2020-08-15,6559.0
2020-07-20,27,4 wk ahead cum death,point,NA,2020-08-15,1651.0
2020-07-20,28,4 wk ahead cum death,point,NA,2020-08-15,1800.0
2020-07-20,29,4 wk ahead cum death,point,NA,2020-08-15,1295.0
2020-07-20,30,4 wk ahead cum death,point,NA,2020-08-15,567.0
2020-07-20,31,4 wk ahead cum death,point,NA,2020-08-15,358.0
2020-07-20,32,4 wk ahead cum death,point,NA,2020-08-15,1004.0
2020-07-20,33,4 wk ahead cum death,point,NA,2020-08-15,423.0
2020-07-20,34,4 wk ahead cum death,point,NA,2020-08-15,16384.0
2020-07-20,35,4 wk ahead cum death,point,NA,2020-08-15,647.0
2020-07-20,36,4 wk ahead cum death,point,NA,2020-08-15,32996.0
2020-07-20,37,4 wk ahead cum death,point,NA,2020-08-15,2074.0
2020-07-20,38,4 wk ahead cum death,point,NA,2020-08-15,118.0
2020-07-20,39,4 wk ahead cum death,point,NA,2020-08-15,3542.0
2020-07-20,40,4 wk ahead cum death,point,NA,2020-08-15,628.0
2020-07-20,41,4 wk ahead cum death,point,NA,2020-08-15,470.0
2020-07-20,42,4 wk ahead cum death,point,NA,2020-08-15,7323.0
2020-07-20,44,4 wk ahead cum death,point,NA,2020-08-15,1028.0
2020-07-20,45,4 wk ahead cum death,point,NA,2020-08-15,2750.0
2020-07-20,46,4 wk ahead cum death,point,NA,2020-08-15,202.0
2020-07-20,47,4 wk ahead cum death,point,NA,2020-08-15,1662.0
2020-07-20,48,4 wk ahead cum death,point,NA,2020-08-15,9386.0
2020-07-20,49,4 wk ahead cum death,point,NA,2020-08-15,448.0
2020-07-20,50,4 wk ahead cum death,point,NA,2020-08-15,63.0
2020-07-20,51,4 wk ahead cum death,point,NA,2020-08-15,2279.0
2020-07-20,53,4 wk ahead cum death,point,NA,2020-08-15,1718.0
2020-07-20,54,4 wk ahead cum death,point,NA,2020-08-15,114.0
2020-07-20,55,4 wk ahead cum death,point,NA,2020-08-15,914.0
2020-07-20,56,4 wk ahead cum death,point,NA,2020-08-15,42.0
2020-07-20,US,4 wk ahead cum death,point,NA,2020-08-15,168033.215
2020-07-20,01,4 wk ahead cum death,quantile,0.01,2020-08-15,1501.0
2020-07-20,02,4 wk ahead cum death,quantile,0.01,2020-08-15,19.0
2020-07-20,04,4 wk ahead cum death,quantile,0.01,2020-08-15,3545.0
2020-07-20,05,4 wk ahead cum death,quantile,0.01,2020-08-15,453.0
2020-07-20,06,4 wk ahead cum death,quantile,0.01,2020-08-15,8416.0
2020-07-20,08,4 wk ahead cum death,quantile,0.01,2020-08-15,1760.0
2020-07-20,09,4 wk ahead cum death,quantile,0.01,2020-08-15,4404.0
2020-07-20,10,4 wk ahead cum death,quantile,0.01,2020-08-15,523.0
2020-07-20,11,4 wk ahead cum death,quantile,0.01,2020-08-15,582.0
2020-07-20,12,4 wk ahead cum death,quantile,0.01,2020-08-15,5945.0
2020-07-20,13,4 wk ahead cum death,quantile,0.01,2020-08-15,3288.0
2020-07-20,15,4 wk ahead cum death,quantile,0.01,2020-08-15,25.0
2020-07-20,16,4 wk ahead cum death,quantile,0.01,2020-08-15,136.0
2020-07-20,17,4 wk ahead cum death,quantile,0.01,2020-08-15,7570.0
2020-07-20,18,4 wk ahead cum death,quantile,0.01,2020-08-15,2875.0
2020-07-20,19,4 wk ahead cum death,quantile,0.01,2020-08-15,814.0
2020-07-20,20,4 wk ahead cum death,quantile,0.01,2020-08-15,343.0
2020-07-20,21,4 wk ahead cum death,quantile,0.01,2020-08-15,742.0
2020-07-20,22,4 wk ahead cum death,quantile,0.01,2020-08-15,3740.0
2020-07-20,23,4 wk ahead cum death,quantile,0.01,2020-08-15,120.0
2020-07-20,24,4 wk ahead cum death,quantile,0.01,2020-08-15,3429.0
2020-07-20,25,4 wk ahead cum death,quantile,0.01,2020-08-15,8521.0
2020-07-20,26,4 wk ahead cum death,quantile,0.01,2020-08-15,6402.0
2020-07-20,27,4 wk ahead cum death,quantile,0.01,2020-08-15,1601.0
2020-07-20,28,4 wk ahead cum death,quantile,0.01,2020-08-15,1550.0
2020-07-20,29,4 wk ahead cum death,quantile,0.01,2020-08-15,1192.0
2020-07-20,30,4 wk ahead cum death,quantile,0.01,2020-08-15,44.0
2020-07-20,31,4 wk ahead cum death,quantile,0.01,2020-08-15,309.0
2020-07-20,32,4 wk ahead cum death,quantile,0.01,2020-08-15,760.0
2020-07-20,33,4 wk ahead cum death,quantile,0.01,2020-08-15,402.0
2020-07-20,34,4 wk ahead cum death,quantile,0.01,2020-08-15,15876.0
2020-07-20,35,4 wk ahead cum death,quantile,0.01,2020-08-15,596.0
2020-07-20,36,4 wk ahead cum death,quantile,0.01,2020-08-15,32587.0
2020-07-20,37,4 wk ahead cum death,quantile,0.01,2020-08-15,1830.0
2020-07-20,38,4 wk ahead cum death,quantile,0.01,2020-08-15,95.0
2020-07-20,39,4 wk ahead cum death,quantile,0.01,2020-08-15,3305.0
2020-07-20,40,4 wk ahead cum death,quantile,0.01,2020-08-15,488.0
2020-07-20,41,4 wk ahead cum death,quantile,0.01,2020-08-15,316.0
2020-07-20,42,4 wk ahead cum death,quantile,0.01,2020-08-15,7093.0
2020-07-20,44,4 wk ahead cum death,quantile,0.01,2020-08-15,999.0
2020-07-20,45,4 wk ahead cum death,quantile,0.01,2020-08-15,1542.0
2020-07-20,46,4 wk ahead cum death,quantile,0.01,2020-08-15,126.0
2020-07-20,47,4 wk ahead cum death,quantile,0.01,2020-08-15,1105.0
2020-07-20,48,4 wk ahead cum death,quantile,0.01,2020-08-15,5103.0
2020-07-20,49,4 wk ahead cum death,quantile,0.01,2020-08-15,300.0
2020-07-20,50,4 wk ahead cum death,quantile,0.01,2020-08-15,56.0
2020-07-20,51,4 wk ahead cum death,quantile,0.01,2020-08-15,2124.0
2020-07-20,53,4 wk ahead cum death,quantile,0.01,2020-08-15,1543.0
2020-07-20,54,4 wk ahead cum death,quantile,0.01,2020-08-15,101.0
2020-07-20,55,4 wk ahead cum death,quantile,0.01,2020-08-15,859.0
2020-07-20,56,4 wk ahead cum death,quantile,0.01,2020-08-15,25.0
2020-07-20,US,4 wk ahead cum death,quantile,0.01,2020-08-15,150264.0
2020-07-20,01,4 wk ahead cum death,quantile,0.025,2020-08-15,1532.0
2020-07-20,02,4 wk ahead cum death,quantile,0.025,2020-08-15,20.0
2020-07-20,04,4 wk ahead cum death,quantile,0.025,2020-08-15,3665.0
2020-07-20,05,4 wk ahead cum death,quantile,0.025,2020-08-15,464.0
2020-07-20,06,4 wk ahead cum death,quantile,0.025,2020-08-15,8515.0
2020-07-20,08,4 wk ahead cum death,quantile,0.025,2020-08-15,1762.0
2020-07-20,09,4 wk ahead cum death,quantile,0.025,2020-08-15,4407.0
2020-07-20,10,4 wk ahead cum death,quantile,0.025,2020-08-15,524.0
2020-07-20,11,4 wk ahead cum death,quantile,0.025,2020-08-15,584.0
2020-07-20,12,4 wk ahead cum death,quantile,0.025,2020-08-15,6091.0
2020-07-20,13,4 wk ahead cum death,quantile,0.025,2020-08-15,3307.0
2020-07-20,15,4 wk ahead cum death,quantile,0.025,2020-08-15,26.0
2020-07-20,16,4 wk ahead cum death,quantile,0.025,2020-08-15,142.0
2020-07-20,17,4 wk ahead cum death,quantile,0.025,2020-08-15,7583.0
2020-07-20,18,4 wk ahead cum death,quantile,0.025,2020-08-15,2883.0
2020-07-20,19,4 wk ahead cum death,quantile,0.025,2020-08-15,820.0
2020-07-20,20,4 wk ahead cum death,quantile,0.025,2020-08-15,348.0
2020-07-20,21,4 wk ahead cum death,quantile,0.025,2020-08-15,753.0
2020-07-20,22,4 wk ahead cum death,quantile,0.025,2020-08-15,3765.0
2020-07-20,23,4 wk ahead cum death,quantile,0.025,2020-08-15,121.0
2020-07-20,24,4 wk ahead cum death,quantile,0.025,2020-08-15,3437.0
2020-07-20,25,4 wk ahead cum death,quantile,0.025,2020-08-15,8531.0
2020-07-20,26,4 wk ahead cum death,quantile,0.025,2020-08-15,6415.0
2020-07-20,27,4 wk ahead cum death,quantile,0.025,2020-08-15,1606.0
2020-07-20,28,4 wk ahead cum death,quantile,0.025,2020-08-15,1572.0
2020-07-20,29,4 wk ahead cum death,quantile,0.025,2020-08-15,1199.0
2020-07-20,30,4 wk ahead cum death,quantile,0.025,2020-08-15,46.0
2020-07-20,31,4 wk ahead cum death,quantile,0.025,2020-08-15,312.0
2020-07-20,32,4 wk ahead cum death,quantile,0.025,2020-08-15,783.0
2020-07-20,33,4 wk ahead cum death,quantile,0.025,2020-08-15,403.0
2020-07-20,34,4 wk ahead cum death,quantile,0.025,2020-08-15,15900.0
2020-07-20,35,4 wk ahead cum death,quantile,0.025,2020-08-15,602.0
2020-07-20,36,4 wk ahead cum death,quantile,0.025,2020-08-15,32607.0
2020-07-20,37,4 wk ahead cum death,quantile,0.025,2020-08-15,1848.0
2020-07-20,38,4 wk ahead cum death,quantile,0.025,2020-08-15,96.0
2020-07-20,39,4 wk ahead cum death,quantile,0.025,2020-08-15,3320.0
2020-07-20,40,4 wk ahead cum death,quantile,0.025,2020-08-15,496.0
2020-07-20,41,4 wk ahead cum death,quantile,0.025,2020-08-15,326.0
2020-07-20,42,4 wk ahead cum death,quantile,0.025,2020-08-15,7107.0
2020-07-20,44,4 wk ahead cum death,quantile,0.025,2020-08-15,1001.0
2020-07-20,45,4 wk ahead cum death,quantile,0.025,2020-08-15,1591.0
2020-07-20,46,4 wk ahead cum death,quantile,0.025,2020-08-15,130.0
2020-07-20,47,4 wk ahead cum death,quantile,0.025,2020-08-15,1144.0
2020-07-20,48,4 wk ahead cum death,quantile,0.025,2020-08-15,5291.0
2020-07-20,49,4 wk ahead cum death,quantile,0.025,2020-08-15,308.0
2020-07-20,50,4 wk ahead cum death,quantile,0.025,2020-08-15,56.0
2020-07-20,51,4 wk ahead cum death,quantile,0.025,2020-08-15,2138.0
2020-07-20,53,4 wk ahead cum death,quantile,0.025,2020-08-15,1559.0
2020-07-20,54,4 wk ahead cum death,quantile,0.025,2020-08-15,102.0
2020-07-20,55,4 wk ahead cum death,quantile,0.025,2020-08-15,862.0
2020-07-20,56,4 wk ahead cum death,quantile,0.025,2020-08-15,26.0
2020-07-20,US,4 wk ahead cum death,quantile,0.025,2020-08-15,151290.0
2020-07-20,01,4 wk ahead cum death,quantile,0.05,2020-08-15,1565.0
2020-07-20,02,4 wk ahead cum death,quantile,0.05,2020-08-15,22.0
2020-07-20,04,4 wk ahead cum death,quantile,0.05,2020-08-15,3804.0
2020-07-20,05,4 wk ahead cum death,quantile,0.05,2020-08-15,473.0
2020-07-20,06,4 wk ahead cum death,quantile,0.05,2020-08-15,8610.0
2020-07-20,08,4 wk ahead cum death,quantile,0.05,2020-08-15,1765.0
2020-07-20,09,4 wk ahead cum death,quantile,0.05,2020-08-15,4409.0
2020-07-20,10,4 wk ahead cum death,quantile,0.05,2020-08-15,525.0
2020-07-20,11,4 wk ahead cum death,quantile,0.05,2020-08-15,586.0
2020-07-20,12,4 wk ahead cum death,quantile,0.05,2020-08-15,6239.0
2020-07-20,13,4 wk ahead cum death,quantile,0.05,2020-08-15,3326.0
2020-07-20,15,4 wk ahead cum death,quantile,0.05,2020-08-15,28.0
2020-07-20,16,4 wk ahead cum death,quantile,0.05,2020-08-15,148.0
2020-07-20,17,4 wk ahead cum death,quantile,0.05,2020-08-15,7597.0
2020-07-20,18,4 wk ahead cum death,quantile,0.05,2020-08-15,2891.0
2020-07-20,19,4 wk ahead cum death,quantile,0.05,2020-08-15,825.0
2020-07-20,20,4 wk ahead cum death,quantile,0.05,2020-08-15,352.0
2020-07-20,21,4 wk ahead cum death,quantile,0.05,2020-08-15,761.0
2020-07-20,22,4 wk ahead cum death,quantile,0.05,2020-08-15,3789.0
2020-07-20,23,4 wk ahead cum death,quantile,0.05,2020-08-15,123.0
2020-07-20,24,4 wk ahead cum death,quantile,0.05,2020-08-15,3446.0
2020-07-20,25,4 wk ahead cum death,quantile,0.05,2020-08-15,8547.0
2020-07-20,26,4 wk ahead cum death,quantile,0.05,2020-08-15,6426.0
2020-07-20,27,4 wk ahead cum death,quantile,0.05,2020-08-15,1611.0
2020-07-20,28,4 wk ahead cum death,quantile,0.05,2020-08-15,1593.0
2020-07-20,29,4 wk ahead cum death,quantile,0.05,2020-08-15,1209.0
2020-07-20,30,4 wk ahead cum death,quantile,0.05,2020-08-15,49.0
2020-07-20,31,4 wk ahead cum death,quantile,0.05,2020-08-15,316.0
2020-07-20,32,4 wk ahead cum death,quantile,0.05,2020-08-15,807.0
2020-07-20,33,4 wk ahead cum death,quantile,0.05,2020-08-15,405.0
2020-07-20,34,4 wk ahead cum death,quantile,0.05,2020-08-15,15931.0
2020-07-20,35,4 wk ahead cum death,quantile,0.05,2020-08-15,607.0
2020-07-20,36,4 wk ahead cum death,quantile,0.05,2020-08-15,32629.0
2020-07-20,37,4 wk ahead cum death,quantile,0.05,2020-08-15,1866.0
2020-07-20,38,4 wk ahead cum death,quantile,0.05,2020-08-15,98.0
2020-07-20,39,4 wk ahead cum death,quantile,0.05,2020-08-15,3336.0
2020-07-20,40,4 wk ahead cum death,quantile,0.05,2020-08-15,504.0
2020-07-20,41,4 wk ahead cum death,quantile,0.05,2020-08-15,336.0
2020-07-20,42,4 wk ahead cum death,quantile,0.05,2020-08-15,7121.0
2020-07-20,44,4 wk ahead cum death,quantile,0.05,2020-08-15,1003.0
2020-07-20,45,4 wk ahead cum death,quantile,0.05,2020-08-15,1661.0
2020-07-20,46,4 wk ahead cum death,quantile,0.05,2020-08-15,134.0
2020-07-20,47,4 wk ahead cum death,quantile,0.05,2020-08-15,1188.0
2020-07-20,48,4 wk ahead cum death,quantile,0.05,2020-08-15,5455.0
2020-07-20,49,4 wk ahead cum death,quantile,0.05,2020-08-15,317.0
2020-07-20,50,4 wk ahead cum death,quantile,0.05,2020-08-15,56.0
2020-07-20,51,4 wk ahead cum death,quantile,0.05,2020-08-15,2152.0
2020-07-20,53,4 wk ahead cum death,quantile,0.05,2020-08-15,1578.0
2020-07-20,54,4 wk ahead cum death,quantile,0.05,2020-08-15,102.0
2020-07-20,55,4 wk ahead cum death,quantile,0.05,2020-08-15,866.0
2020-07-20,56,4 wk ahead cum death,quantile,0.05,2020-08-15,26.0
2020-07-20,US,4 wk ahead cum death,quantile,0.05,2020-08-15,152518.0
2020-07-20,01,4 wk ahead cum death,quantile,0.1,2020-08-15,1616.0
2020-07-20,02,4 wk ahead cum death,quantile,0.1,2020-08-15,24.0
2020-07-20,04,4 wk ahead cum death,quantile,0.1,2020-08-15,4003.0
2020-07-20,05,4 wk ahead cum death,quantile,0.1,2020-08-15,488.0
2020-07-20,06,4 wk ahead cum death,quantile,0.1,2020-08-15,8735.0
2020-07-20,08,4 wk ahead cum death,quantile,0.1,2020-08-15,1769.0
2020-07-20,09,4 wk ahead cum death,quantile,0.1,2020-08-15,4413.0
2020-07-20,10,4 wk ahead cum death,quantile,0.1,2020-08-15,526.0
2020-07-20,11,4 wk ahead cum death,quantile,0.1,2020-08-15,588.0
2020-07-20,12,4 wk ahead cum death,quantile,0.1,2020-08-15,6516.0
2020-07-20,13,4 wk ahead cum death,quantile,0.1,2020-08-15,3358.0
2020-07-20,15,4 wk ahead cum death,quantile,0.1,2020-08-15,30.0
2020-07-20,16,4 wk ahead cum death,quantile,0.1,2020-08-15,157.0
2020-07-20,17,4 wk ahead cum death,quantile,0.1,2020-08-15,7619.0
2020-07-20,18,4 wk ahead cum death,quantile,0.1,2020-08-15,2903.0
2020-07-20,19,4 wk ahead cum death,quantile,0.1,2020-08-15,831.0
2020-07-20,20,4 wk ahead cum death,quantile,0.1,2020-08-15,359.0
2020-07-20,21,4 wk ahead cum death,quantile,0.1,2020-08-15,775.0
2020-07-20,22,4 wk ahead cum death,quantile,0.1,2020-08-15,3829.0
2020-07-20,23,4 wk ahead cum death,quantile,0.1,2020-08-15,125.0
2020-07-20,24,4 wk ahead cum death,quantile,0.1,2020-08-15,3457.0
2020-07-20,25,4 wk ahead cum death,quantile,0.1,2020-08-15,8566.0
2020-07-20,26,4 wk ahead cum death,quantile,0.1,2020-08-15,6437.0
2020-07-20,27,4 wk ahead cum death,quantile,0.1,2020-08-15,1617.0
2020-07-20,28,4 wk ahead cum death,quantile,0.1,2020-08-15,1621.0
2020-07-20,29,4 wk ahead cum death,quantile,0.1,2020-08-15,1223.0
2020-07-20,30,4 wk ahead cum death,quantile,0.1,2020-08-15,54.0
2020-07-20,31,4 wk ahead cum death,quantile,0.1,2020-08-15,320.0
2020-07-20,32,4 wk ahead cum death,quantile,0.1,2020-08-15,837.0
2020-07-20,33,4 wk ahead cum death,quantile,0.1,2020-08-15,407.0
2020-07-20,34,4 wk ahead cum death,quantile,0.1,2020-08-15,15973.0
2020-07-20,35,4 wk ahead cum death,quantile,0.1,2020-08-15,614.0
2020-07-20,36,4 wk ahead cum death,quantile,0.1,2020-08-15,32657.0
2020-07-20,37,4 wk ahead cum death,quantile,0.1,2020-08-15,1888.0
2020-07-20,38,4 wk ahead cum death,quantile,0.1,2020-08-15,99.0
